"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score"
"w981975_sha",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",25,"Recall1",6280,"NAUGHTY",100
"5c0950fa600aff0001d7049f",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",20,"Recall1",2552,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",2,"Recall1",3815,"river",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",20,"Recall1",2784,"RIVER",0
"5e8b806203f2f605d5b6f531",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",0,"Recall1",12990,"quiet",0
"5e904c70d2668d34a40d37af",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",10,"Recall1",3250,"smooth",0
"5ea47ff57c48522b29976b79",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",40,"Recall1",6982,"WATER",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",30,"Recall1",10854,"Task",0
"5eb031acf88798083686548a",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",50,"Recall1",4529,"River ",0
"5ee64cd142c24a0008de839b",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",1,"Recall1",2088,"WATER",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",90,"Recall1",3241,"opinion",100
"5f0c10b787a3fe533f292145",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",10,"Recall1",4162,"river",0
"5f0e30151296d515c73e7b39",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",41,"Recall1",11251,"House",0
"5f39a2c474eb5153935957b8",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",1,"Recall1",4308,"river",0
"972730",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",0,"Recall1",4915,"Camp ",0
"w10044868",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",44,"Recall1",1406,"",0
"w10103859",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",30,"Recall1",10914,"",0
"w969399_anw",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",21,"Recall1",1460,"",0
"w981975_sha",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",12,"Recall1",1443,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","LION","ART","Study2","U","Study Phase",10,"Recall1",1788,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","LION","ART","Study2","U","Study Phase",2,"Recall1",3878,"king",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","LION","ART","Study2","U","Study Phase",29,"Recall1",4766,"STRONG",0
"5e8b806203f2f605d5b6f531",18,"Pure U","LION","ART","Study2","U","Study Phase",1,"Recall1",3846,"king",0
"5e904c70d2668d34a40d37af",18,"Pure U","LION","ART","Study2","U","Study Phase",10,"Recall1",2993,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","LION","ART","Study2","U","Study Phase",50,"Recall1",6246,"MAMMAL",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","LION","ART","Study2","U","Study Phase",5,"Recall1",5806,"Art",100
"5eb031acf88798083686548a",18,"Pure U","LION","ART","Study2","U","Study Phase",100,"Recall1",5069,"King",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","LION","ART","Study2","U","Study Phase",90,"Recall1",2047,"art",100
"5f0c10b787a3fe533f292145",18,"Pure U","LION","ART","Study2","U","Study Phase",20,"Recall1",4318,"tiger",0
"5f0e30151296d515c73e7b39",18,"Pure U","LION","ART","Study2","U","Study Phase",56,"Recall1",8843,"DESIGN",0
"5f39a2c474eb5153935957b8",18,"Pure U","LION","ART","Study2","U","Study Phase",70,"Recall1",4052,"art",100
"972730",18,"Pure U","LION","ART","Study2","U","Study Phase",25,"Recall1",5656,"Painting ",0
"w10044868",18,"Pure U","LION","ART","Study2","U","Study Phase",87,"Recall1",1540,"",0
"w10103859",18,"Pure U","LION","ART","Study2","U","Study Phase",50,"Recall1",3548,"art",100
"w969399_anw",18,"Pure U","LION","ART","Study2","U","Study Phase",43,"Recall1",2216,"roar",0
"5c0950fa600aff0001d7049f",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",5,"Recall1",1460,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",2,"Recall1",872,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",100,"Recall1",2339,"NO",0
"5e8b806203f2f605d5b6f531",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",0,"Recall1",4655,"quiet",0
"5e904c70d2668d34a40d37af",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",40,"Recall1",2509,"know",0
"5ea47ff57c48522b29976b79",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",50,"Recall1",4871,"CALL",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",50,"Recall1",6639,"Wave",100
"5eb031acf88798083686548a",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",100,"Recall1",2237,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",1,"Recall1",3894,"QUIET",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",10,"Recall1",3462,"wave",100
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",40,"Recall1",4737,"wave",100
"5f0c10b787a3fe533f292145",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",10,"Recall1",4203,"sound",0
"5f0e30151296d515c73e7b39",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",33,"Recall1",14072,"SHUT",0
"5f39a2c474eb5153935957b8",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",2,"Recall1",12593,"waves",100
"972730",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",0,"Recall1",1165,"",0
"w10044868",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",56,"Recall1",1393,"",0
"w10103859",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",60,"Recall1",6120,"Sound",0
"w969399_anw",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",2,"Recall1",4869,"silent",0
"w981975_sha",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",16,"Recall1",1241,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",5,"Recall1",2532,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",2,"Recall1",2980,"void",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2481,"void",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",3704,"HIGH",0
"5e8b806203f2f605d5b6f531",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2854,"void",0
"5e904c70d2668d34a40d37af",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",10,"Recall1",1365,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",30,"Recall1",7672,"SET",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",5,"Recall1",15015,"Cough",100
"5eb031acf88798083686548a",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",100,"Recall1",1054,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",1,"Recall1",1917,"ZERIO",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2160,"no",0
"5f0c10b787a3fe533f292145",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",20,"Recall1",5060,"void",0
"5f0e30151296d515c73e7b39",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",63,"Recall1",7585,"CAUGHT",0
"5f0e30151296d515c73e7b39",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",45,"Recall1",7243,"CAUGHT",0
"5f39a2c474eb5153935957b8",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",14,"Recall1",9862,"vehicle",0
"w10044868",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",56,"Recall1",6000,"Void",0
"w10103859",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",30,"Recall1",5862,"",0
"w969399_anw",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2617,"void]",0
"w981975_sha",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",10,"Recall1",2665,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",5,"Recall1",717,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",3,"Recall1",1345,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",40,"Recall1",36485,"SLOW",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",30,"Recall1",2267,"SLOW",0
"5e8b806203f2f605d5b6f531",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",0,"Recall1",8805,"order",0
"5e904c70d2668d34a40d37af",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",10,"Recall1",1875,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",70,"Recall1",134669,"SET",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",55,"Recall1",9849,"Machine ",100
"5ea6f5e4069d2408db69d9a2",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",45,"Recall1",5536,"Machine ",100
"5eb031acf88798083686548a",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",100,"Recall1",7749,"Low",0
"5ee64cd142c24a0008de839b",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",1,"Recall1",5833,"ABOVE",0
"5ee64cd142c24a0008de839b",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",NA,"Recall1",2120,"ABOVE",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",70,"Recall1",6925,"machine",100
"5f0c10b787a3fe533f292145",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",50,"Recall1",7849,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",31,"Recall1",2577,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",2,"Recall1",4036,"place",0
"972730",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",15,"Recall1",5663,"",0
"w10044868",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",67,"Recall1",1457,"",0
"w10103859",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",30,"Recall1",3893,"",0
"w969399_anw",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",2,"Recall1",3884,"over",0
"w981975_sha",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",40,"Recall1",1383,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",5,"Recall1",1732,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",1,"Recall1",7403,"pastry",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",34,"Recall1",3850,"DI",0
"5e8b806203f2f605d5b6f531",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",7237,"breath",0
"5e904c70d2668d34a40d37af",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",10,"Recall1",1160,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",60,"Recall1",15778,"DRAGON",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",35,"Recall1",6793,"Number",100
"5eb031acf88798083686548a",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",100,"Recall1",7616,"Neckneck",0
"5ee64cd142c24a0008de839b",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",1,"Recall1",2341,"SMOKE",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",4939,"",0
"5f0c10b787a3fe533f292145",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",30,"Recall1",13951,"pastry",0
"5f0e30151296d515c73e7b39",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",32,"Recall1",11087,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",8,"Recall1",16447,"cheese",0
"972730",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",1338,"",0
"w10044868",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",55,"Recall1",1537,"",0
"w10103859",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",30,"Recall1",3303,"",0
"w969399_anw",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",2219,"smoke",0
"w981975_sha",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",10,"Recall1",2536,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",10,"Recall1",862,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",1,"Recall1",938,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",40,"Recall1",2819,"HIGH",0
"5e8b806203f2f605d5b6f531",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",0,"Recall1",10993,"place",0
"5e904c70d2668d34a40d37af",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",10,"Recall1",3112,"stay",0
"5ea47ff57c48522b29976b79",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",20,"Recall1",4807,"ITEM",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",40,"Recall1",5426,"Roll",100
"5eb031acf88798083686548a",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",80,"Recall1",1120,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",1,"Recall1",2434,"UP",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",60,"Recall1",2493,"like",0
"5f0e30151296d515c73e7b39",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",44,"Recall1",2055,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",12,"Recall1",11806,"distant",0
"972730",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",3,"Recall1",1200,"",0
"w10044868",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",33,"Recall1",1480,"",0
"w10103859",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",30,"Recall1",5439,"",0
"w969399_anw",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",10,"Recall1",3480,"",0
"w981975_sha",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",9,"Recall1",2475,"",0
"w981975_sha",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",13,"Recall1",3204,"PULL",0
"5c0950fa600aff0001d7049f",18,"Pure U","READY","CORN","Study2","U","Study Phase",45,"Recall1",1539,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","READY","CORN","Study2","U","Study Phase",1,"Recall1",4443,"go",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","READY","CORN","Study2","U","Study Phase",20,"Recall1",14541,"SET",0
"5e8b806203f2f605d5b6f531",18,"Pure U","READY","CORN","Study2","U","Study Phase",0,"Recall1",6756,"set",0
"5e904c70d2668d34a40d37af",18,"Pure U","READY","CORN","Study2","U","Study Phase",30,"Recall1",873,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","READY","CORN","Study2","U","Study Phase",65,"Recall1",3057,"GO",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","READY","CORN","Study2","U","Study Phase",20,"Recall1",9989,"",0
"5eb031acf88798083686548a",18,"Pure U","READY","CORN","Study2","U","Study Phase",100,"Recall1",4312,"Steady",0
"5ee64cd142c24a0008de839b",18,"Pure U","READY","CORN","Study2","U","Study Phase",1,"Recall1",1802,"WAIT",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","READY","CORN","Study2","U","Study Phase",70,"Recall1",3434,"chick",0
"5f0c10b787a3fe533f292145",18,"Pure U","READY","CORN","Study2","U","Study Phase",0,"Recall1",7383,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","READY","CORN","Study2","U","Study Phase",58,"Recall1",3833,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","READY","CORN","Study2","U","Study Phase",25,"Recall1",6190,"meal",0
"972730",18,"Pure U","READY","CORN","Study2","U","Study Phase",0,"Recall1",1420,"",0
"w10044868",18,"Pure U","READY","CORN","Study2","U","Study Phase",45,"Recall1",1056,"",0
"w10103859",18,"Pure U","READY","CORN","Study2","U","Study Phase",30,"Recall1",2998,"",0
"w969399_anw",18,"Pure U","READY","CORN","Study2","U","Study Phase",1,"Recall1",1352,"go",0
"w981975_sha",18,"Pure U","READY","CORN","Study2","U","Study Phase",14,"Recall1",1080,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",5,"Recall1",2354,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",20,"Recall1",9843,"FIX",0
"5e8b806203f2f605d5b6f531",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",1,"Recall1",12759,"joke",0
"5ea47ff57c48522b29976b79",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",65,"Recall1",20548,"ANSWER",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",55,"Recall1",9911,"Sugar",100
"5eb031acf88798083686548a",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",100,"Recall1",936,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",1,"Recall1",3415,"RHYME",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",30,"Recall1",3784,"game",0
"5f0c10b787a3fe533f292145",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",10,"Recall1",3808,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",52,"Recall1",2579,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",5,"Recall1",10328,"rhyme",0
"972730",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",2,"Recall1",4332,"Lake",0
"w10044868",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",80,"Recall1",1519,"",0
"w10103859",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",30,"Recall1",4177,"",0
"w969399_anw",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",1,"Recall1",2141,"puzzle",0
"w981975_sha",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",10,"Recall1",1242,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",10,"Recall1",4725,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",1,"Recall1",1190,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",20,"Recall1",1712,"MAN",0
"5e8b806203f2f605d5b6f531",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",1,"Recall1",4875,"work",0
"5e904c70d2668d34a40d37af",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",20,"Recall1",2906,"smooth",0
"5ea47ff57c48522b29976b79",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",45,"Recall1",5510,"CAR",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",35,"Recall1",14616,"Rage",0
"5eb031acf88798083686548a",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",60,"Recall1",4771,"Street",0
"5ee64cd142c24a0008de839b",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",1,"Recall1",2501,"HIGHWAY",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",60,"Recall1",3026,"map",0
"5f0c10b787a3fe533f292145",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",0,"Recall1",4693,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",47,"Recall1",4161,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",10,"Recall1",11042,"traffic",0
"972730",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",15,"Recall1",2728,"",0
"w10044868",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",77,"Recall1",3915,"",0
"w10103859",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",40,"Recall1",6607,"",0
"w969399_anw",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",15,"Recall1",2809,"hence",0
"w981975_sha",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",12,"Recall1",3769,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",3,"Recall1",9488,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",27,"Recall1",5820,"SLIGHT",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",0,"Recall1",6112,"tool",0
"5e904c70d2668d34a40d37af",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",10,"Recall1",2541,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",33,"Recall1",3560,"JOB",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",50,"Recall1",4765,"",0
"5eb031acf88798083686548a",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",0,"Recall1",1271,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",1,"Recall1",3970,"food",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",10,"Recall1",4879,"rot",0
"5f0c10b787a3fe533f292145",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",20,"Recall1",55173,"blue",0
"5f0e30151296d515c73e7b39",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",12,"Recall1",2553,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",1,"Recall1",15432,"job",0
"972730",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",0,"Recall1",1844,"",0
"w10044868",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",10,"Recall1",1579,"",0
"w10103859",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",30,"Recall1",2569,"",0
"w969399_anw",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",5,"Recall1",2826,"potato",0
"w981975_sha",18,"Pure U","SACKING","DIETARY","Study2","U","Study Phase",3,"Recall1",1073,"",0
"5c0950fa600aff0001d7049f",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",1,"Recall1",3142,"",0
"5d47e1baff3efc001a89d8e5",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",1,"Recall1",1448,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",40,"Recall1",38601,"HI",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",5,"Recall1",14234,"dead",0
"5e904c70d2668d34a40d37af",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",10,"Recall1",1107,"",0
"5ea47ff57c48522b29976b79",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",65,"Recall1",4130,"ILL",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",10,"Recall1",6964,"",0
"5eb031acf88798083686548a",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",50,"Recall1",1114,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",1,"Recall1",1949,"ILL",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",50,"Recall1",5107,"halt",0
"5f0c10b787a3fe533f292145",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",20,"Recall1",3048,"",0
"5f0e30151296d515c73e7b39",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",55,"Recall1",3699,"",0
"5f39a2c474eb5153935957b8",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",2,"Recall1",13393,"stadium",0
"972730",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",30,"Recall1",7691,"Doctor",0
"w10044868",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",78,"Recall1",942,"",0
"w10103859",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",30,"Recall1",4495,"",0
"w969399_anw",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",5,"Recall1",3162,"ill",0
"w981975_sha",18,"Pure U","SICK","HIDE","Study2","U","Study Phase",19,"Recall1",1972,"HIDE",100
"5d47e1baff3efc001a89d8e5",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",1,"Recall1",1213,"",0
"5e8b4f93afcb1601643d7c33",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",20,"Recall1",4073,"EYE",0
"5e8b806203f2f605d5b6f531",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",1,"Recall1",4145,"vision",0
"5e904c70d2668d34a40d37af",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",30,"Recall1",4026,"look",0
"5ea47ff57c48522b29976b79",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",20,"Recall1",3517,"EYES",0
"5ea6f5e4069d2408db69d9a2",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",10,"Recall1",9328,"Debate",100
"5eb031acf88798083686548a",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",50,"Recall1",4567,"",0
"5ee64cd142c24a0008de839b",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",1,"Recall1",1487,"EYE",0
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",10,"Recall1",3256,"mind",0
"5f0c10b787a3fe533f292145",18,"Pure U","SIGHT","DEBATE","Study2","U","Study Phase",0,"Recall1",4311,"see",0
