Username,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Answer,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Trial.Type,JOL.RT,Response.JOL,Response.RT.1,Response.Response,Response.Accuracy,trial_num
5f90ad46f0452619e18b1653,1,Sans F A,HUNGRY,park,Study2,U,JOL,6720,9,4006,,0,54
5f90ad46f0452619e18b1653,1,Sans F A,DIFFICULT,poor,Study1,U,JOL_SF,7696,60,7816,poor,100,55
5f90ad46f0452619e18b1653,1,Sans F A,CLUTTER,pusher,Study2,U,JOL_SF,3900,28,20828,,0,56
5f90ad46f0452619e18b1653,1,Sans F A,CRAYON,rate,Study1,U,JOL_SF,8973,5,12309,pen,28.57142857,57
5f90ad46f0452619e18b1653,1,Sans F A,PUT,roll,Study2,U,JOL,5319,16,2927,,0,58
5f90ad46f0452619e18b1653,1,Sans F A,MAIN,scar,Study1,U,JOL,10068,8,15628,sour,50,59
5f90ad46f0452619e18b1653,1,Sans F A,ROAD,scent,Study2,U,JOL_SF,4996,33,5483,scent,100,60
5f90ad46f0452619e18b1653,1,Sans F A,WARN,sea,Study1,U,JOL_SF,6814,26,4746,sea,100,61
5f90ad46f0452619e18b1653,1,Sans F A,WASTE,sedate,Study2,U,JOL_SF,4543,55,3639,sedate,100,62
5f90ad46f0452619e18b1653,1,Sans F A,SHELL,shake,Study1,U,JOL,5107,75,19230,,0,63
5f90ad46f0452619e18b1653,1,Sans F A,BAT,shaky,Study1,U,JOL,8343,17,7769,hover,20,64
5f90ad46f0452619e18b1653,1,Sans F A,LOAN,sign,Study1,U,JOL,8729,8,10799,sign,100,65
5f90ad46f0452619e18b1653,1,Sans F A,FUTURE,sincere,Study1,U,JOL_SF,15323,17,4325,since,83.33333333,66
5f90ad46f0452619e18b1653,1,Sans F A,BELT,soon,Study2,U,JOL_SF,2615,5,5430,sad,28.57142857,67
5f90ad46f0452619e18b1653,1,Sans F A,GRIND,stand,Study1,U,JOL,9560,18,4945,,0,68
5f90ad46f0452619e18b1653,1,Sans F A,GIVE,steak,Study1,U,JOL_SF,7249,44,10764,steak,100,69
5f90ad46f0452619e18b1653,1,Sans F A,RIDDLE,sugar,Study2,U,JOL,3166,12,3175,,0,70
5f90ad46f0452619e18b1653,1,Sans F A,DIZZY,sweater,Study1,U,JOL_SF,3420,0,6778,bang,18.18181818,71
5f90ad46f0452619e18b1653,1,Sans F A,PARCEL,throat,Study1,U,JOL_SF,5834,3,4473,,0,72
5f90ad46f0452619e18b1653,1,Sans F A,ZOO,thumb,Study2,U,JOL,3305,19,8217,white,20,73
5f90ad46f0452619e18b1653,1,Sans F A,LEASE,toil,Study1,U,JOL_SF,9237,35,8906,sign,25,74
5f90ad46f0452619e18b1653,1,Sans F A,STOMACH,town,Study2,U,JOL,2680,4,9108,country,36.36363636,75
5f90ad46f0452619e18b1653,1,Sans F A,ADD,valley,Study2,U,JOL_SF,2688,20,3840,,0,76
5f90ad46f0452619e18b1653,1,Sans F A,RIPE,verify,Study1,U,JOL_SF,8632,25,5258,,0,77
5f90ad46f0452619e18b1653,1,Sans F A,MUTE,wave,Study2,U,JOL_SF,3054,3,3920,,0,78
5f90ad46f0452619e18b1653,1,Sans F A,GUARD,wheel,Study2,U,JOL_SF,4288,14,3872,rail,22.22222222,79
5f90ad46f0452619e18b1653,1,Sans F A,STRESS,yam,Study1,U,JOL_SF,7834,18,5860,,0,80
w10016360,1,Sans F A,CRACKLE,able,Study1,U,JOL,800,0,2341,popcorn,0,1
w10016360,1,Sans F A,TUCK,allow,Study2,U,JOL,628,0,1253,,0,2
w10016360,1,Sans F A,LION,art,Study2,U,JOL_SF,742,25,392,,0,3
w10016360,1,Sans F A,BRONZE,artery,Study2,U,JOL_SF,1504,50,1550,tan,22.22222222,4
w10016360,1,Sans F A,FUZZY,bang,Study1,U,JOL,1663,0,2033,warm,25,5
w10016360,1,Sans F A,SPELL,bone,Study2,U,JOL_SF,385,5,750,,0,6
w10016360,1,Sans F A,DEGREE,chair,Study1,U,JOL_SF,915,20,1989,plan,22.22222222,7
w10016360,1,Sans F A,VEHICLE,charm,Study1,U,JOL,2780,15,2145,car,75,8
w10016360,1,Sans F A,MIRROR,children,Study1,U,JOL,1650,20,2000,child,76.92307692,9
w10016360,1,Sans F A,MOAT,clear,Study1,U,JOL_SF,749,0,723,,0,10
w10016360,1,Sans F A,STRETCH,cloth,Study1,U,JOL,920,0,2001,clothe,90.90909091,11
w10016360,1,Sans F A,CAKE,clothes,Study1,U,JOL_SF,2670,25,1481,food,18.18181818,12
w10016360,1,Sans F A,THICK,contest,Study1,U,JOL_SF,416,NA,467,,0,13
w10016360,1,Sans F A,READY,corn,Study2,U,JOL,463,40,1495,not,28.57142857,14
w10016360,1,Sans F A,NULL,cough,Study2,U,JOL_SF,473,0,1018,,0,15
w10016360,1,Sans F A,Business,death,Study2,U,JOL,632,50,2265,casual,18.18181818,16
w10016360,1,Sans F A,SIGHT,debate,Study2,U,JOL_SF,522,40,362,,0,17
w10016360,1,Sans F A,SACKING,dietary,Study2,U,JOL,984,20,489,,0,18
w10016360,1,Sans F A,FLOOR,discover,Study2,U,JOL,533,40,333,,0,19
w10016360,1,Sans F A,INFLATE,disgust,Study1,U,JOL,828,15,1407,,0,20
w10016360,1,Sans F A,MAZE,election,Study1,U,JOL_SF,1130,0,1874,hard,0,21
w10016360,1,Sans F A,LISTEN,fiction,Study1,U,JOL,1233,20,729,,0,22
w10016360,1,Sans F A,HAND,fix,Study2,U,JOL_SF,627,40,551,,0,23
w10016360,1,Sans F A,SWING,fog,Study2,U,JOL_SF,893,0,189,,0,24
w10016360,1,Sans F A,DETECT,free,Study2,U,JOL,900,0,3195,,0,25
w10016360,1,Sans F A,RESIST,glue,Study1,U,JOL_SF,769,0,515,,0,26
w10016360,1,Sans F A,CAR,happy,Study2,U,JOL_SF,603,40,639,,0,27
w10016360,1,Sans F A,NUMBER,hard,Study1,U,JOL_SF,1538,20,897,,0,28
w10016360,1,Sans F A,FLOAT,harmony,Study2,U,JOL,576,0,450,,0,29
w10016360,1,Sans F A,NAME,hate,Study1,U,JOL_SF,1072,0,1291,anna,25,30
w10016360,1,Sans F A,SICK,hide,Study2,U,JOL,1147,0,469,,0,31
w10016360,1,Sans F A,BROAD,infect,Study1,U,JOL,1617,25,1313,,0,32
w10016360,1,Sans F A,KEYS,joke,Study1,U,JOL,958,0,1863,,0,33
w10016360,1,Sans F A,VASE,king,Study2,U,JOL_SF,523,0,1722,flowers,0,34
w10016360,1,Sans F A,SLIM,know,Study2,U,JOL,588,50,1988,jim,0,35
w10016360,1,Sans F A,SYSTEM,lick,Study2,U,JOL_SF,475,30,231,,0,36
w10016360,1,Sans F A,WOMAN,lift,Study2,U,JOL,690,20,2962,girl,25,37
w10016360,1,Sans F A,DONKEY,lush,Study1,U,JOL,1350,0,4323,animal,20,38
w10016360,1,Sans F A,POSITION,machine,Study2,U,JOL,1648,30,491,,0,39
w10016360,1,Sans F A,JUSTICE,maroon,Study1,U,JOL_SF,707,0,583,,0,40
w10016360,1,Sans F A,PET,moon,Study1,U,JOL,1307,0,1660,dog,28.57142857,41
w10016360,1,Sans F A,TEMPERATURE,morning,Study1,U,JOL,1549,50,1970,morning,100,42
w10016360,1,Sans F A,JELLY,naughty,Study2,U,JOL_SF,958,20,625,,0,43
w10016360,1,Sans F A,ROSE,neglect,Study1,U,JOL_SF,818,0,780,,0,44
w10016360,1,Sans F A,DESIRE,noise,Study2,U,JOL_SF,544,40,270,,0,45
w10016360,1,Sans F A,PUFF,number,Study2,U,JOL,1189,0,951,,0,46
w10016360,1,Sans F A,MEAT,obtain,Study1,U,JOL,1265,0,2380,give,20,47
w10016360,1,Sans F A,SMOOTH,omit,Study2,U,JOL,644,0,532,,0,48
w10016360,1,Sans F A,LAKE,opinion,Study2,U,JOL,632,0,2551,har,0,49
w10016360,1,Sans F A,BOTH,ounce,Study1,U,JOL,649,0,628,,0,50
w10016360,1,Sans F A,TAX,owl,Study1,U,JOL_SF,918,0,437,,0,51
w10016360,1,Sans F A,HUNGRY,park,Study2,U,JOL_SF,681,50,1857,dfood,0,52
w10016360,1,Sans F A,DIFFICULT,poor,Study1,U,JOL,2008,20,1660,poor,100,53
w10016360,1,Sans F A,CLUTTER,pusher,Study2,U,JOL,737,50,414,,0,54
w10016360,1,Sans F A,CRAYON,rate,Study1,U,JOL,881,0,1969,marker,40,55
w10016360,1,Sans F A,PUT,roll,Study2,U,JOL,945,10,421,,0,56
w10016360,1,Sans F A,MAIN,scar,Study1,U,JOL_SF,1041,25,878,,0,57
w10016360,1,Sans F A,ROAD,scent,Study2,U,JOL_SF,642,NA,714,,0,58
w10016360,1,Sans F A,WARN,sea,Study1,U,JOL,2285,50,761,,0,59
w10016360,1,Sans F A,WASTE,sedate,Study2,U,JOL_SF,903,25,1548,food,20,60
w10016360,1,Sans F A,SHELL,shake,Study1,U,JOL_SF,1141,0,773,,0,61
w10016360,1,Sans F A,BAT,shaky,Study1,U,JOL,924,30,501,,0,62
w10016360,1,Sans F A,LOAN,sign,Study1,U,JOL_SF,1043,0,1688,moneh,22.22222222,63
w10016360,1,Sans F A,FUTURE,sincere,Study1,U,JOL,1288,20,1898,plan,18.18181818,64
w10016360,1,Sans F A,BELT,soon,Study2,U,JOL_SF,1630,0,2515,pants,22.22222222,65
w10016360,1,Sans F A,GRIND,stand,Study1,U,JOL_SF,1075,0,477,,0,66
w10016360,1,Sans F A,GIVE,steak,Study1,U,JOL_SF,729,0,1795,take,66.66666667,67
w10016360,1,Sans F A,ACCIDENT,strong,Study2,U,JOL_SF,477,0,340,,0,68
w10016360,1,Sans F A,RIDDLE,sugar,Study2,U,JOL_SF,439,0,690,,0,69
w10016360,1,Sans F A,DIZZY,sweater,Study1,U,JOL_SF,625,0,535,,0,70
w10016360,1,Sans F A,PARCEL,throat,Study1,U,JOL_SF,703,0,537,,0,71
w10016360,1,Sans F A,ZOO,thumb,Study2,U,JOL,1885,20,3149,abunaks,16.66666667,72
w10016360,1,Sans F A,LEASE,toil,Study1,U,JOL_SF,2036,0,754,,0,73
w10016360,1,Sans F A,STOMACH,town,Study2,U,JOL,493,50,440,,0,74
w10016360,1,Sans F A,ADD,valley,Study2,U,JOL,1003,50,372,,0,75
w10016360,1,Sans F A,RIPE,verify,Study1,U,JOL,1144,0,915,,0,76
w10016360,1,Sans F A,MUTE,wave,Study2,U,JOL_SF,526,40,528,,0,77
w10016360,1,Sans F A,MUTE,wave,Study2,U,JOL_SF,496,40,465,,0,78
w10016360,1,Sans F A,GUARD,wheel,Study2,U,JOL,831,4,3805,protect,16.66666667,79
w10016360,1,Sans F A,STRESS,yam,Study1,U,JOL_SF,647,0,15535,,0,80
w10022439_mlr,1,Sans F A,CRACKLE,able,Study1,U,JOL,2726,0,1079,,0,1
w10022439_mlr,1,Sans F A,TUCK,allow,Study2,U,JOL_SF,1089,0,728,,0,2
w10022439_mlr,1,Sans F A,LION,art,Study2,U,JOL_SF,1138,0,644,,0,3
w10022439_mlr,1,Sans F A,BRONZE,artery,Study2,U,JOL,997,0,652,,0,4
w10022439_mlr,1,Sans F A,FUZZY,bang,Study1,U,JOL_SF,2566,0,1656,,0,5
w10022439_mlr,1,Sans F A,SPELL,bone,Study2,U,JOL_SF,1028,0,1372,,0,6
w10022439_mlr,1,Sans F A,WOULD,cash,Study2,U,JOL,1346,0,743,,0,7
w10022439_mlr,1,Sans F A,DEGREE,chair,Study1,U,JOL_SF,4258,0,2873,,0,8
w10022439_mlr,1,Sans F A,VEHICLE,charm,Study1,U,JOL_SF,3546,0,1000,,0,9
w10022439_mlr,1,Sans F A,MIRROR,children,Study1,U,JOL,3447,0,9668,children,100,10
w10022439_mlr,1,Sans F A,MOAT,clear,Study1,U,JOL_SF,1870,0,877,,0,11
w10022439_mlr,1,Sans F A,STRETCH,cloth,Study1,U,JOL_SF,4630,50,4245,,0,12
w10022439_mlr,1,Sans F A,CAKE,clothes,Study1,U,JOL,3834,6,721,,0,13
w10022439_mlr,1,Sans F A,THICK,contest,Study1,U,JOL,3455,0,1743,,0,14
w10022439_mlr,1,Sans F A,READY,corn,Study2,U,JOL,1548,0,734,,0,15
w10022439_mlr,1,Sans F A,NULL,cough,Study2,U,JOL,971,0,855,,0,16
w10022439_mlr,1,Sans F A,Business,death,Study2,U,JOL,1091,0,684,,0,17
w10022439_mlr,1,Sans F A,SIGHT,debate,Study2,U,JOL,3162,10,880,,0,18
w10022439_mlr,1,Sans F A,SACKING,dietary,Study2,U,JOL_SF,2051,0,814,,0,19
w10022439_mlr,1,Sans F A,FLOOR,discover,Study2,U,JOL,1651,0,1533,,0,20
w10022439_mlr,1,Sans F A,INFLATE,disgust,Study1,U,JOL_SF,2480,0,3170,,0,21
w10022439_mlr,1,Sans F A,MAZE,election,Study1,U,JOL_SF,2968,0,1499,,0,22
w10022439_mlr,1,Sans F A,LISTEN,fiction,Study1,U,JOL_SF,5498,50,730,,0,23
w10022439_mlr,1,Sans F A,HAND,fix,Study2,U,JOL_SF,1270,0,670,,0,24
w10022439_mlr,1,Sans F A,SWING,fog,Study2,U,JOL_SF,993,0,783,,0,25
w10022439_mlr,1,Sans F A,DETECT,free,Study2,U,JOL_SF,1925,0,674,,0,26
w10022439_mlr,1,Sans F A,RESIST,glue,Study1,U,JOL_SF,5989,8,825,,0,27
w10022439_mlr,1,Sans F A,CAR,happy,Study2,U,JOL,1785,0,3877,,0,28
w10022439_mlr,1,Sans F A,NUMBER,hard,Study1,U,JOL,3704,10,3138,,0,29
w10022439_mlr,1,Sans F A,FLOAT,harmony,Study2,U,JOL_SF,874,0,956,,0,30
w10022439_mlr,1,Sans F A,NAME,hate,Study1,U,JOL_SF,3368,0,761,,0,31
w10022439_mlr,1,Sans F A,SICK,hide,Study2,U,JOL_SF,1659,0,794,,0,32
w10022439_mlr,1,Sans F A,BROAD,infect,Study1,U,JOL,3771,0,2143,,0,33
w10022439_mlr,1,Sans F A,KEYS,joke,Study1,U,JOL,3968,0,1961,,0,34
w10022439_mlr,1,Sans F A,VASE,king,Study2,U,JOL,1172,0,1822,,0,35
w10022439_mlr,1,Sans F A,SLIM,know,Study2,U,JOL,995,0,1073,,0,36
w10022439_mlr,1,Sans F A,SYSTEM,lick,Study2,U,JOL_SF,1239,0,934,,0,37
w10022439_mlr,1,Sans F A,SYSTEM,lick,Study2,U,JOL_SF,1028,0,1347,,0,38
w10022439_mlr,1,Sans F A,WOMAN,lift,Study2,U,JOL,1992,0,2030,,0,39
w10022439_mlr,1,Sans F A,DONKEY,lush,Study1,U,JOL,2409,0,5375,,0,40
w10022439_mlr,1,Sans F A,POSITION,machine,Study2,U,JOL,1372,0,6802,catcher,57.14285714,41
w10022439_mlr,1,Sans F A,JUSTICE,maroon,Study1,U,JOL,3516,0,1769,,0,42
w10022439_mlr,1,Sans F A,PET,moon,Study1,U,JOL_SF,1888,0,1444,,0,43
w10022439_mlr,1,Sans F A,TEMPERATURE,morning,Study1,U,JOL_SF,4358,80,4713,morning,100,44
w10022439_mlr,1,Sans F A,JELLY,naughty,Study2,U,JOL_SF,1185,0,2860,,0,45
w10022439_mlr,1,Sans F A,ROSE,neglect,Study1,U,JOL_SF,2485,0,828,,0,46
w10022439_mlr,1,Sans F A,DESIRE,noise,Study2,U,JOL,1022,0,763,,0,47
w10022439_mlr,1,Sans F A,PUFF,number,Study2,U,JOL,1088,0,3002,,0,48
w10022439_mlr,1,Sans F A,MEAT,obtain,Study1,U,JOL_SF,3805,0,964,,0,49
w10022439_mlr,1,Sans F A,SMOOTH,omit,Study2,U,JOL_SF,1209,0,1218,,0,50
w10022439_mlr,1,Sans F A,LAKE,opinion,Study2,U,JOL,1373,0,878,,0,51
w10022439_mlr,1,Sans F A,BOTH,ounce,Study1,U,JOL,2556,0,699,,0,52
w10022439_mlr,1,Sans F A,TAX,owl,Study1,U,JOL,4880,4,816,,0,53
w10022439_mlr,1,Sans F A,HUNGRY,park,Study2,U,JOL,1579,0,1019,,0,54
w10022439_mlr,1,Sans F A,DIFFICULT,poor,Study1,U,JOL,4485,70,1288,,0,55
w10022439_mlr,1,Sans F A,CLUTTER,pusher,Study2,U,JOL_SF,1193,0,1305,,0,56
w10022439_mlr,1,Sans F A,CRAYON,rate,Study1,U,JOL_SF,4886,0,1240,,0,57
w10022439_mlr,1,Sans F A,PUT,roll,Study2,U,JOL_SF,1400,0,660,,0,58
w10022439_mlr,1,Sans F A,MAIN,scar,Study1,U,JOL,3354,0,949,,0,59
w10022439_mlr,1,Sans F A,ROAD,scent,Study2,U,JOL,1517,0,1138,,0,60
w10022439_mlr,1,Sans F A,WARN,sea,Study1,U,JOL_SF,4032,0,1582,,0,61
w10022439_mlr,1,Sans F A,WASTE,sedate,Study2,U,JOL_SF,1345,0,689,,0,62
w10022439_mlr,1,Sans F A,SHELL,shake,Study1,U,JOL,5776,35,2179,,0,63
w10022439_mlr,1,Sans F A,BAT,shaky,Study1,U,JOL,3163,5,4020,,0,64
w10022439_mlr,1,Sans F A,LOAN,sign,Study1,U,JOL_SF,3041,0,966,,0,65
w10022439_mlr,1,Sans F A,FUTURE,sincere,Study1,U,JOL,4130,10,2304,,0,66
w10022439_mlr,1,Sans F A,BELT,soon,Study2,U,JOL_SF,884,0,818,,0,67
w10022439_mlr,1,Sans F A,GRIND,stand,Study1,U,JOL_SF,3353,0,790,,0,68
w10022439_mlr,1,Sans F A,GIVE,steak,Study1,U,JOL,4588,5,2319,,0,69
w10022439_mlr,1,Sans F A,ACCIDENT,strong,Study2,U,JOL_SF,1468,0,760,,0,70
w10022439_mlr,1,Sans F A,RIDDLE,sugar,Study2,U,JOL_SF,1279,0,742,,0,71
w10022439_mlr,1,Sans F A,DIZZY,sweater,Study1,U,JOL,3492,0,1754,,0,72
w10022439_mlr,1,Sans F A,PARCEL,throat,Study1,U,JOL_SF,2871,0,808,,0,73
w10022439_mlr,1,Sans F A,ZOO,thumb,Study2,U,JOL,1112,0,1638,,0,74
w10022439_mlr,1,Sans F A,LEASE,toil,Study1,U,JOL,3146,0,679,,0,75
w10022439_mlr,1,Sans F A,STOMACH,town,Study2,U,JOL,1506,0,1419,,0,76
w10022439_mlr,1,Sans F A,ADD,valley,Study2,U,JOL_SF,1059,0,1260,,0,77
w10022439_mlr,1,Sans F A,RIPE,verify,Study1,U,JOL,6374,10,3646,,0,78
w10022439_mlr,1,Sans F A,GUARD,wheel,Study2,U,JOL,1103,0,827,,0,79
w10022439_mlr,1,Sans F A,STRESS,yam,Study1,U,JOL_SF,1988,0,1089,,0,80
w10069871,1,Sans F A,CRACKLE,able,Study1,U,JOL,6565,40,40579,shackle ,54.54545455,1
w10069871,1,Sans F A,TUCK,allow,Study2,U,JOL,5551,30,4077,roll,44.44444444,2
w10069871,1,Sans F A,LION,art,Study2,U,JOL,7106,70,5835,art,100,3
w10069871,1,Sans F A,BRONZE,artery,Study2,U,JOL_SF,4437,50,3041,artery,100,4
w10069871,1,Sans F A,FUZZY,bang,Study1,U,JOL_SF,4436,20,3310,socks,0,5
w10069871,1,Sans F A,SPELL,bone,Study2,U,JOL,7938,60,5040,bone,100,6
w10069871,1,Sans F A,WOULD,cash,Study2,U,JOL_SF,3604,30,2017,could,22.22222222,7
w10069871,1,Sans F A,DEGREE,chair,Study1,U,JOL,5505,20,34947,team,22.22222222,8
w10069871,1,Sans F A,VEHICLE,charm,Study1,U,JOL,3151,60,6509,charm,100,9
w10069871,1,Sans F A,MIRROR,children,Study1,U,JOL,3918,30,6338,children,100,10
w10069871,1,Sans F A,MOAT,clear,Study1,U,JOL,4820,30,5483,goat,22.22222222,11
w10069871,1,Sans F A,STRETCH,cloth,Study1,U,JOL_SF,5909,50,9659,wrench,36.36363636,12
w10069871,1,Sans F A,CAKE,clothes,Study1,U,JOL_SF,2841,40,4189,bake,18.18181818,13
w10069871,1,Sans F A,THICK,contest,Study1,U,JOL,18395,30,28356,meat,36.36363636,14
w10069871,1,Sans F A,READY,corn,Study2,U,JOL_SF,6161,50,9656,go,33.33333333,15
w10069871,1,Sans F A,NULL,cough,Study2,U,JOL_SF,4292,40,14661,broke,20,16
w10069871,1,Sans F A,Business,death,Study2,U,JOL_SF,15997,50,5886,death,100,17
w10069871,1,Sans F A,SIGHT,debate,Study2,U,JOL,3907,30,25025,see,44.44444444,18
w10069871,1,Sans F A,SACKING,dietary,Study2,U,JOL,8174,20,5454,potato,30.76923077,19
w10069871,1,Sans F A,FLOOR,discover,Study2,U,JOL,17671,40,41308,steady,28.57142857,20
w10069871,1,Sans F A,INFLATE,disgust,Study1,U,JOL_SF,4293,50,15453,investigate,33.33333333,21
w10069871,1,Sans F A,MAZE,election,Study1,U,JOL,6214,50,11578,politics,37.5,22
w10069871,1,Sans F A,LISTEN,fiction,Study1,U,JOL,4231,70,7385,ear,0,23
w10069871,1,Sans F A,HAND,fix,Study2,U,JOL_SF,7033,60,4937,fix,100,24
w10069871,1,Sans F A,HAND,fix,Study2,U,JOL_SF,6768,50,1784,fix,100,25
w10069871,1,Sans F A,SWING,fog,Study2,U,JOL_SF,6585,50,6951,seat,0,26
w10069871,1,Sans F A,RESIST,glue,Study1,U,JOL_SF,7129,40,4087,arrest,20,27
w10069871,1,Sans F A,CAR,happy,Study2,U,JOL,7930,70,4737,happy,100,28
w10069871,1,Sans F A,NUMBER,hard,Study1,U,JOL_SF,4718,40,11358,hard,100,29
w10069871,1,Sans F A,FLOAT,harmony,Study2,U,JOL_SF,22755,30,3636,water,33.33333333,30
w10069871,1,Sans F A,NAME,hate,Study1,U,JOL_SF,3850,70,3901,hate,100,31
w10069871,1,Sans F A,SICK,hide,Study2,U,JOL,8692,40,6916,baby,0,32
w10069871,1,Sans F A,BROAD,infect,Study1,U,JOL_SF,5927,20,7248,scope,18.18181818,33
w10069871,1,Sans F A,KEYS,joke,Study1,U,JOL,4641,50,22422,silver,20,34
w10069871,1,Sans F A,VASE,king,Study2,U,JOL_SF,4625,50,3379,flower,0,35
w10069871,1,Sans F A,SLIM,know,Study2,U,JOL,5109,30,5132,trim,0,36
w10069871,1,Sans F A,SYSTEM,lick,Study2,U,JOL_SF,12732,30,3331,error,0,37
w10069871,1,Sans F A,WOMAN,lift,Study2,U,JOL_SF,5437,60,2755,strong,20,38
w10069871,1,Sans F A,DONKEY,lush,Study1,U,JOL_SF,3834,30,24988,chunky,20,39
w10069871,1,Sans F A,POSITION,machine,Study2,U,JOL_SF,4209,30,10377,place,50,40
w10069871,1,Sans F A,JUSTICE,maroon,Study1,U,JOL,8321,70,3600,maroon,100,41
w10069871,1,Sans F A,PET,moon,Study1,U,JOL_SF,9435,50,15498,friend,20,42
w10069871,1,Sans F A,TEMPERATURE,morning,Study1,U,JOL_SF,5240,70,4118,morning,100,43
w10069871,1,Sans F A,JELLY,naughty,Study2,U,JOL_SF,162792,40,22436,roll,0,44
w10069871,1,Sans F A,ROSE,neglect,Study1,U,JOL_SF,2666,20,12955,worn,18.18181818,45
w10069871,1,Sans F A,DESIRE,noise,Study2,U,JOL,5358,40,13353,want,22.22222222,46
w10069871,1,Sans F A,PUFF,number,Study2,U,JOL,11910,30,4445,powder,33.33333333,47
w10069871,1,Sans F A,MEAT,obtain,Study1,U,JOL_SF,4779,60,51332,eeat,20,48
w10069871,1,Sans F A,SMOOTH,omit,Study2,U,JOL_SF,4408,30,21152,butter,20,49
w10069871,1,Sans F A,LAKE,opinion,Study2,U,JOL_SF,9388,40,4891,water,0,50
w10069871,1,Sans F A,BOTH,ounce,Study1,U,JOL_SF,3847,40,7134,hand,22.22222222,51
w10069871,1,Sans F A,TAX,owl,Study1,U,JOL,5765,30,127177,money,25,52
w10069871,1,Sans F A,HUNGRY,park,Study2,U,JOL,10038,50,10856,sandwhich,15.38461538,53
w10069871,1,Sans F A,DIFFICULT,poor,Study1,U,JOL,2901,70,30327,hard,25,54
w10069871,1,Sans F A,CLUTTER,pusher,Study2,U,JOL,10679,50,17795,room,20,55
w10069871,1,Sans F A,CRAYON,rate,Study1,U,JOL,4823,20,35034,gem,28.57142857,56
w10069871,1,Sans F A,PUT,roll,Study2,U,JOL,6014,40,8491,together,16.66666667,57
w10069871,1,Sans F A,MAIN,scar,Study1,U,JOL,6771,50,85709,tree,25,58
w10069871,1,Sans F A,ROAD,scent,Study2,U,JOL,4421,30,8370,trip,22.22222222,59
w10069871,1,Sans F A,WARN,sea,Study1,U,JOL,4742,20,6121,torn,0,60
w10069871,1,Sans F A,WASTE,sedate,Study2,U,JOL_SF,13107,50,5940,sedate,100,61
w10069871,1,Sans F A,SHELL,shake,Study1,U,JOL_SF,5289,60,4103,shock,60,62
w10069871,1,Sans F A,BAT,shaky,Study1,U,JOL,7524,40,30746,jittery,16.66666667,63
w10069871,1,Sans F A,LOAN,sign,Study1,U,JOL,4366,20,8036,house,22.22222222,64
w10069871,1,Sans F A,FUTURE,sincere,Study1,U,JOL,3843,40,90688,sincere,100,65
w10069871,1,Sans F A,BELT,soon,Study2,U,JOL_SF,3345,30,2943,seat,25,66
w10069871,1,Sans F A,GRIND,stand,Study1,U,JOL_SF,5381,40,6065,stand,100,67
w10069871,1,Sans F A,GIVE,steak,Study1,U,JOL,7235,50,4081,take,66.66666667,68
w10069871,1,Sans F A,ACCIDENT,strong,Study2,U,JOL,14573,50,6003,strong,100,69
w10069871,1,Sans F A,RIDDLE,sugar,Study2,U,JOL,4023,40,6447,baby,22.22222222,70
w10069871,1,Sans F A,DIZZY,sweater,Study1,U,JOL_SF,10176,40,39678,treat,50,71
w10069871,1,Sans F A,PARCEL,throat,Study1,U,JOL_SF,4553,30,7036,terminal,42.85714286,72
w10069871,1,Sans F A,ZOO,thumb,Study2,U,JOL_SF,4304,40,4789,fun,25,73
w10069871,1,Sans F A,LEASE,toil,Study1,U,JOL_SF,4949,0,4563,rent,25,74
w10069871,1,Sans F A,STOMACH,town,Study2,U,JOL,4250,50,5655,pain,25,75
w10069871,1,Sans F A,ADD,valley,Study2,U,JOL,4703,40,4741,subtract,14.28571429,76
w10069871,1,Sans F A,RIPE,verify,Study1,U,JOL,4490,40,12184,tomato,0,77
w10069871,1,Sans F A,MUTE,wave,Study2,U,JOL_SF,12935,40,7149,way,57.14285714,78
w10069871,1,Sans F A,GUARD,wheel,Study2,U,JOL,10105,40,211721,jail,22.22222222,79
w10069871,1,Sans F A,STRESS,yam,Study1,U,JOL_SF,13531,20,30611,reliever,0,80
w10070266_SELA,1,Sans F A,CRACKLE,able,Study1,U,JOL_SF,1822,11,2086,,0,1
w10070266_SELA,1,Sans F A,TUCK,allow,Study2,U,JOL,1640,12,2325,car,25,2
w10070266_SELA,1,Sans F A,LION,art,Study2,U,JOL,3008,80,2519,art,100,3
w10070266_SELA,1,Sans F A,BRONZE,artery,Study2,U,JOL,917,16,3162,medal,18.18181818,4
w10070266_SELA,1,Sans F A,FUZZY,bang,Study1,U,JOL_SF,3741,1,5471,orange,60,5
w10070266_SELA,1,Sans F A,SPELL,bone,Study2,U,JOL_SF,2138,900,1808,,0,6
w10070266_SELA,1,Sans F A,WOULD,cash,Study2,U,JOL_SF,2367,56,1525,,0,7
w10070266_SELA,1,Sans F A,WOULD,cash,Study2,U,JOL_SF,2030,19,1381,,0,8
w10070266_SELA,1,Sans F A,DEGREE,chair,Study1,U,JOL_SF,4059,6,4394,hard,66.66666667,9
w10070266_SELA,1,Sans F A,VEHICLE,charm,Study1,U,JOL_SF,2785,14,1868,car,75,10
w10070266_SELA,1,Sans F A,MIRROR,children,Study1,U,JOL_SF,2283,4,2355,child,76.92307692,11
w10070266_SELA,1,Sans F A,MOAT,clear,Study1,U,JOL,2427,47,2382,boat,22.22222222,12
