"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score","Encoding","List_Type"
"w990838_amn",17,"Pure U","ADD","VALLEY","Study2","U","Study Phase2",5,"Recall2",10559,"base",0,"JOL","Pure U"
"337079",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",1,"Recall2",1305,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",1,"Recall2",6001,"strap",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",12,"Recall2",4004,"tight",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",10,"Recall2",3503,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",48,"Recall2",2835,"loop",0,"JOL","Pure U"
"904025",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",10,"Recall2",3272,"Soon",100,"JOL","Pure U"
"w10002554",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",20,"Recall2",15541,"buckle",0,"JOL","Pure U"
"w10002554",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",20,"Recall2",94810,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",25,"Recall2",10919,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",20,"Recall2",5053,"smooth",0,"JOL","Pure U"
"w953508",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",1,"Recall2",3508,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","BELT","SOON","Study2","U","Study Phase2",3,"Recall2",4148,"hook",0,"JOL","Pure U"
"337079",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",1,"Recall2",1199,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",1,"Recall2",2824,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",13,"Recall2",3500,"art",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",0,"Recall2",14981,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",49,"Recall2",5234,"metal",0,"JOL","Pure U"
"904025",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",5,"Recall2",11611,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",20,"Recall2",6197,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",40,"Recall2",20795,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",42,"Recall2",3793,"artery",100,"JOL","Pure U"
"w953508",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",6,"Recall2",3791,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase2",5,"Recall2",9651,"artery",100,"JOL","Pure U"
"337079",17,"Pure U","Business","Death","Study2","U","Study Phase2",1,"Recall2",1247,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","Business","Death","Study2","U","Study Phase2",10,"Recall2",3478,"death",100,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","Business","Death","Study2","U","Study Phase2",3,"Recall2",5863,"down",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","Business","Death","Study2","U","Study Phase2",3,"Recall2",4024,"deal",0,"JOL","Pure U"
"904025",17,"Pure U","Business","Death","Study2","U","Study Phase2",50,"Recall2",3100,"Death",100,"JOL","Pure U"
"w10002554",17,"Pure U","Business","Death","Study2","U","Study Phase2",60,"Recall2",1258,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","Business","Death","Study2","U","Study Phase2",65,"Recall2",49282,"breakdown",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","Business","Death","Study2","U","Study Phase2",71,"Recall2",4791,"death",100,"JOL","Pure U"
"w953508",17,"Pure U","Business","Death","Study2","U","Study Phase2",3,"Recall2",1847,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","Business","Death","Study2","U","Study Phase2",10,"Recall2",8213,"risky",0,"JOL","Pure U"
"337079",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",1,"Recall2",3886,"happy",100,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",5,"Recall2",2624,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",30,"Recall2",6128,"travel",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",80,"Recall2",7712,"happy",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",88,"Recall2",7298,"parts",0,"JOL","Pure U"
"904025",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",40,"Recall2",3590,"Happy",100,"JOL","Pure U"
"w10002554",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",15,"Recall2",1217,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",85,"Recall2",6040,"scent",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",77,"Recall2",5326,"happy",100,"JOL","Pure U"
"w953508",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",1,"Recall2",1600,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","CAR","HAPPY","Study2","U","Study Phase2",10,"Recall2",2907,"happy",100,"JOL","Pure U"
"337079",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",1,"Recall2",1356,"",0,"JOL","Pure U"
"337079",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",1,"Recall2",714,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",5,"Recall2",6104,"bounce",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",15,"Recall2",6973,"hard",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",15,"Recall2",11517,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",2,"Recall2",9032,"mess",0,"JOL","Pure U"
"w10002554",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",10,"Recall2",13423,"packed",0,"JOL","Pure U"
"w10042723",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",40,"Recall2",1536,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",50,"Recall2",15380,"pusher",100,"JOL","Pure U"
"w953508",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",1,"Recall2",1050,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase2",5,"Recall2",3945,"corner",0,"JOL","Pure U"
"337079",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",1,"Recall2",1378,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",5,"Recall2",2676,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",14,"Recall2",11146,"need",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",20,"Recall2",9471,"noise",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",67,"Recall2",7165,"lust",0,"JOL","Pure U"
"904025",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",2,"Recall2",6338,"Noise",100,"JOL","Pure U"
"w10002554",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",20,"Recall2",900,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",30,"Recall2",2917,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",64,"Recall2",17576,"noise",100,"JOL","Pure U"
"w990838_amn",17,"Pure U","DESIRE","NOISE","Study2","U","Study Phase2",10,"Recall2",14448,"food",0,"JOL","Pure U"
"337079",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",1,"Recall2",1030,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",2,"Recall2",2257,"rate",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",30,"Recall2",4212,"find",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",50,"Recall2",2053,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",11,"Recall2",4476,"lies",0,"JOL","Pure U"
"904025",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",20,"Recall2",9759,"Magnify",0,"JOL","Pure U"
"w10002554",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",20,"Recall2",709,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",70,"Recall2",1951,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",27,"Recall2",7947,"",0,"JOL","Pure U"
"w953508",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",1,"Recall2",737,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","DETECT","FREE","Study2","U","Study Phase2",2,"Recall2",11497,"",0,"JOL","Pure U"
"337079",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",1,"Recall2",1341,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",1,"Recall2",4143,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",9,"Recall2",7058,"boat",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",30,"Recall2",4182,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",9,"Recall2",4742,"water",0,"JOL","Pure U"
"904025",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",25,"Recall2",11713,"Raft",0,"JOL","Pure U"
"w10002554",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",2,"Recall2",1372,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",45,"Recall2",2977,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",37,"Recall2",19560,"discover",0,"JOL","Pure U"
"w953508",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",1,"Recall2",609,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase2",10,"Recall2",7763,"harmony",100,"JOL","Pure U"
"337079",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",1,"Recall2",3953,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",1,"Recall2",2693,"stand",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",20,"Recall2",10796,"design",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",0,"Recall2",1026,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",59,"Recall2",3859,"board",0,"JOL","Pure U"
"904025",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",4,"Recall2",2842,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",10,"Recall2",3097,"fish",0,"JOL","Pure U"
"w10042723",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",50,"Recall2",5261,"bronze",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",62,"Recall2",9052,"discover",100,"JOL","Pure U"
"w953508",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",3,"Recall2",511,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase2",5,"Recall2",3906,"discover",100,"JOL","Pure U"
"337079",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",1,"Recall2",1110,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",5,"Recall2",2127,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",7,"Recall2",5017,"police",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",20,"Recall2",11722,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",69,"Recall2",2981,"dog",0,"JOL","Pure U"
"904025",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",45,"Recall2",3598,"Tall",0,"JOL","Pure U"
"w10002554",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",50,"Recall2",9350,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",50,"Recall2",8597,"wheel",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",53,"Recall2",14886,"dog",0,"JOL","Pure U"
"w953508",17,"Pure U","GUARD","WHEEL","Study2","U","Study Phase2",1,"Recall2",953,"",0,"JOL","Pure U"
"337079",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",1,"Recall2",1456,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",5,"Recall2",4048,"task",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",15,"Recall2",6263,"hard",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",0,"Recall2",10321,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",79,"Recall2",5056,"arm",0,"JOL","Pure U"
"904025",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",50,"Recall2",3694,"Still",0,"JOL","Pure U"
"w10002554",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",20,"Recall2",3242,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",72,"Recall2",10358,"foot",0,"JOL","Pure U"
"w953508",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",8,"Recall2",10364,"tools",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","HAND","FIX","Study2","U","Study Phase2",40,"Recall2",3674,"fix",100,"JOL","Pure U"
"337079",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",1,"Recall2",1364,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",1,"Recall2",6151,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",5,"Recall2",2079,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",20,"Recall2",13335,"feed",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",15,"Recall2",14880,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",77,"Recall2",3513,"food",0,"JOL","Pure U"
"904025",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",15,"Recall2",8364,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",5,"Recall2",5789,"food",0,"JOL","Pure U"
"w10042723",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",60,"Recall2",4917,"park",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",77,"Recall2",8647,"town",0,"JOL","Pure U"
"w953508",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",5,"Recall2",1067,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","HUNGRY","PARK","Study2","U","Study Phase2",3,"Recall2",21724,"",0,"JOL","Pure U"
"337079",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",1,"Recall2",750,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",5,"Recall2",6174,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",40,"Recall2",5256,"naughty",100,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",30,"Recall2",35927,"naughty",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",12,"Recall2",3476,"top",0,"JOL","Pure U"
"904025",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",37,"Recall2",4132,"Naughty ",100,"JOL","Pure U"
"w10002554",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",10,"Recall2",3469,"fish",0,"JOL","Pure U"
"w10042723",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",70,"Recall2",10153,"",0,"JOL","Pure U"
"w953508",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",6,"Recall2",1657,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase2",5,"Recall2",14686,"bad",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",1,"Recall2",3618,"food",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",10,"Recall2",5225,"hurry",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",10,"Recall2",1236,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",7,"Recall2",9705,"river",0,"JOL","Pure U"
"904025",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",15,"Recall2",4674,"Opinion ",100,"JOL","Pure U"
"w10002554",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",60,"Recall2",4200,"shore",0,"JOL","Pure U"
"w10042723",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",60,"Recall2",6555,"option",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",69,"Recall2",4347,"opinion",100,"JOL","Pure U"
"w953508",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",2,"Recall2",1813,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","LAKE","OPINION","Study2","U","Study Phase2",3,"Recall2",17731,"peaceful",0,"JOL","Pure U"
"337079",17,"Pure U","LION","ART","Study2","U","Study Phase2",1,"Recall2",1382,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","LION","ART","Study2","U","Study Phase2",5,"Recall2",2593,"vase",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","LION","ART","Study2","U","Study Phase2",9,"Recall2",10003,"tough",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","LION","ART","Study2","U","Study Phase2",15,"Recall2",4896,"art",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","LION","ART","Study2","U","Study Phase2",16,"Recall2",3061,"den",0,"JOL","Pure U"
"904025",17,"Pure U","LION","ART","Study2","U","Study Phase2",65,"Recall2",3810,"Art",100,"JOL","Pure U"
"w10002554",17,"Pure U","LION","ART","Study2","U","Study Phase2",10,"Recall2",3028,"king",0,"JOL","Pure U"
"w10042723",17,"Pure U","LION","ART","Study2","U","Study Phase2",50,"Recall2",5254,"art",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","LION","ART","Study2","U","Study Phase2",77,"Recall2",2687,"art",100,"JOL","Pure U"
"w953508",17,"Pure U","LION","ART","Study2","U","Study Phase2",5,"Recall2",1848,"art",100,"JOL","Pure U"
"w990838_amn",17,"Pure U","LION","ART","Study2","U","Study Phase2",10,"Recall2",1595,"art",100,"JOL","Pure U"
"337079",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",1,"Recall2",3197,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",2,"Recall2",2335,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",22,"Recall2",12645,"silence",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",0,"Recall2",5513,"wave",100,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",12,"Recall2",4948,"unmute",0,"JOL","Pure U"
"904025",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",0,"Recall2",1878,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",10,"Recall2",2481,"key",0,"JOL","Pure U"
"w10042723",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",80,"Recall2",3901,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",44,"Recall2",18039,"road",0,"JOL","Pure U"
"w953508",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",3,"Recall2",395,"",0,"JOL","Pure U"
"w953508",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",3,"Recall2",911,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","MUTE","WAVE","Study2","U","Study Phase2",5,"Recall2",6154,"point",0,"JOL","Pure U"
"337079",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",1,"Recall2",1235,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",2,"Recall2",2225,"void",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",5,"Recall2",3589,"void",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",0,"Recall2",2096,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",67,"Recall2",15162,"computer",0,"JOL","Pure U"
"904025",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",12,"Recall2",3054,"Hard",0,"JOL","Pure U"
"904025",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",0,"Recall2",5528,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",20,"Recall2",1209,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",25,"Recall2",3232,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",50,"Recall2",1241,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",69,"Recall2",8335,"hypothesis",0,"JOL","Pure U"
"w953508",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",3,"Recall2",1058,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","NULL","COUGH","Study2","U","Study Phase2",5,"Recall2",7648,"cough",100,"JOL","Pure U"
"337079",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",1,"Recall2",2952,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",1,"Recall2",2525,"up",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",15,"Recall2",4809,"star",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",0,"Recall2",1550,"",0,"JOL","Pure U"
"5f12900e0ad01c209b1fade9",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",91,"Recall2",5552,"leader",0,"JOL","Pure U"
"904025",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",34,"Recall2",4821,"",0,"JOL","Pure U"
"w10002554",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",10,"Recall2",37325,"",0,"JOL","Pure U"
"w10042723",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",50,"Recall2",3827,"",0,"JOL","Pure U"
"w10058488_mev",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",33,"Recall2",14929,"machine",100,"JOL","Pure U"
"w953508",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",2,"Recall2",806,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","POSITION","MACHINE","Study2","U","Study Phase2",NA,"Recall2",17246,"machine",100,"JOL","Pure U"
"337079",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",1,"Recall2",1380,"",0,"JOL","Pure U"
"5c6039c8c5405100016c90ab",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",1,"Recall2",3115,"",0,"JOL","Pure U"
"5e378948cd9d1670b2b86a51",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",5,"Recall2",5201,"fish",0,"JOL","Pure U"
"5ee96e3da75e4919e8822d0c",17,"Pure U","PUFF","NUMBER","Study2","U","Study Phase2",10,"Recall2",2006,"",0,"JOL","Pure U"
